caldt,vwretd,vwretx,ewretd,ewretx,totval,totcnt,usdval,usdcnt,spindx,sprtrn
2010/03/10,0.004812,0.004638,0.006033,0.005929,10579265400.00,500,10528174000.00,500,1145.61,0.004525
2010/03/11,0.004563,0.004235,0.003741,0.003536,10623721300.00,500,10579265400.00,500,1150.24,0.004042
2010/03/12,-0.000332,-0.000342,0.000274,0.000253,10620082700.00,500,10623721300.00,500,1149.99,-0.000217
2010/03/15,0.000617,0.000598,-0.001037,-0.001043,10630884400.00,500,10620469800.00,500,1150.51,0.000452
2010/03/16,0.007967,0.007955,0.009890,0.009859,10715870500.00,500,10630884400.00,500,1159.46,0.007779
2010/03/17,0.005805,0.005790,0.007756,0.007733,10777938600.00,500,10715870500.00,500,1166.21,0.005822
2010/03/18,-0.000355,-0.000371,-0.002607,-0.002657,10773944800.00,500,10777938600.00,500,1165.83,-0.000326
2010/03/19,-0.005295,-0.005295,-0.006973,-0.006973,10715131400.00,500,10773944800.00,500,1159.90,-0.005087
2010/03/22,0.005317,0.005291,0.007751,0.007681,10772200700.00,500,10715131400.00,500,1165.81,0.005095
2010/03/23,0.007378,0.007262,0.007451,0.007393,10850532200.00,500,10772200700.00,500,1174.17,0.007171
2010/03/24,-0.005491,-0.005499,-0.006554,-0.006565,10791044300.00,500,10850532200.00,500,1167.72,-0.005493
2010/03/25,-0.001427,-0.001427,-0.004689,-0.004689,10775642300.00,500,10791044300.00,500,1165.73,-0.001704
2010/03/26,0.000760,0.000754,0.001612,0.001607,10783417000.00,500,10775642300.00,500,1166.59,0.000738
2010/03/29,0.005649,0.005479,0.007852,0.007600,10842478100.00,500,10783417000.00,500,1173.22,0.005683
2010/03/30,0.000171,0.000056,0.000869,0.000760,10843085800.00,500,10842478100.00,500,1173.27,0.000043
2010/03/31,-0.003289,-0.003333,-0.003732,-0.003845,10842822700.00,500,10843085800.00,500,1169.43,-0.003273
2010/04/01,0.007302,0.007266,0.009263,0.009243,10921370400.00,500,10842822700.00,500,1178.10,0.007414
2010/04/05,0.008022,0.007991,0.012096,0.012069,11008680800.00,500,10921370400.00,500,1187.44,0.007928
2010/04/06,0.001781,0.001781,0.002649,0.002649,11028282200.00,500,11008680800.00,500,1189.44,0.001684
2010/04/07,-0.005259,-0.005686,-0.006381,-0.006533,10965576500.00,500,11028282200.00,500,1182.45,-0.005877
2010/04/08,0.003583,0.003549,0.001765,0.001706,11004496300.00,500,10965576500.00,500,1186.44,0.003374
2010/04/09,0.006607,0.006602,0.007137,0.007134,11077247100.00,500,11004496300.00,500,1194.37,0.006684
2010/04/12,0.001860,0.001838,0.002017,0.002013,11097751500.00,500,11077247100.00,500,1196.48,0.001767
2010/04/13,0.000747,0.000675,0.001271,0.001244,11105240700.00,500,11097751500.00,500,1197.30,0.000685
2010/04/14,0.011312,0.011296,0.012455,0.012426,11231192000.00,500,11105240700.00,500,1210.65,0.011150
2010/04/15,0.000686,0.000686,0.000268,0.000268,11238980300.00,500,11231192000.00,500,1211.67,0.000843
2010/04/16,-0.016104,-0.016104,-0.015935,-0.015935,11055300600.00,500,11238980300.00,500,1192.13,-0.016127
2010/04/19,0.004721,0.004709,0.001456,0.001449,11107431000.00,500,11055300600.00,500,1197.52,0.004521
2010/04/20,0.008132,0.008127,0.012465,0.012462,11197664200.00,500,11107431000.00,500,1207.17,0.008058
2010/04/21,-0.000906,-0.000917,0.001728,0.001723,11187401000.00,500,11197664200.00,500,1205.94,-0.001019
2010/04/22,0.002409,0.002358,0.007950,0.007911,11213782500.00,500,11187401000.00,500,1208.67,0.002264
2010/04/23,0.006918,0.006918,0.008770,0.008770,11291417400.00,500,11213782500.00,500,1217.28,0.007124
2010/04/26,-0.004460,-0.004466,-0.003845,-0.003860,11241003200.00,500,11291417400.00,500,1212.05,-0.004296
2010/04/27,-0.023272,-0.023277,-0.026630,-0.026653,10979343500.00,500,11241003200.00,500,1183.71,-0.023382
2010/04/28,0.006419,0.006237,0.005597,0.005479,11048221700.00,500,10979343500.00,500,1191.36,0.006463
2010/04/29,0.013005,0.012916,0.014270,0.014109,11183601000.00,500,11040991700.00,499,1206.78,0.012943
2010/04/30,-0.016712,-0.016712,-0.019265,-0.019265,11007602400.00,500,11190794200.00,500,1186.69,-0.016648
2010/05/03,0.012927,0.012920,0.014592,0.014566,11148394200.00,500,11007602400.00,500,1202.26,0.013121
2010/05/04,-0.023775,-0.023779,-0.026640,-0.026657,10883698700.00,500,11148394200.00,500,1173.60,-0.023838
2010/05/05,-0.006100,-0.006426,-0.006729,-0.006902,10813803400.00,500,10883698700.00,500,1165.90,-0.006561
2010/05/06,-0.032201,-0.032346,-0.032321,-0.032463,10464018800.00,500,10813803400.00,500,1128.15,-0.032378
2010/05/07,-0.015477,-0.015480,-0.019594,-0.019598,10303370100.00,500,10464018800.00,500,1110.88,-0.015308
2010/05/10,0.043619,0.043581,0.049310,0.049245,10752397500.00,500,10303370100.00,500,1159.73,0.043974
2010/05/11,-0.003092,-0.003290,-0.002906,-0.002926,10717023900.00,500,10752397500.00,500,1155.79,-0.003397
2010/05/12,0.014099,0.013715,0.017917,0.017545,10864006700.00,500,10717023900.00,500,1171.67,0.013740
2010/05/13,-0.012071,-0.012125,-0.012300,-0.012383,10732267500.00,500,10864006700.00,500,1157.44,-0.012145
2010/05/14,-0.018848,-0.018852,-0.021183,-0.021187,10529955800.00,500,10732267500.00,500,1135.68,-0.018800
2010/05/17,0.001267,0.001082,0.002529,0.002426,10541351400.00,500,10529955800.00,500,1136.94,0.001109
2010/05/18,-0.013955,-0.014136,-0.015377,-0.015471,10392344700.00,500,10541351400.00,500,1120.80,-0.014196
2010/05/19,-0.005121,-0.005224,-0.006556,-0.006677,10338075500.00,500,10392344700.00,500,1115.05,-0.005130
2010/05/20,-0.038569,-0.038659,-0.040872,-0.040918,9938197360.00,500,10338075500.00,500,1071.59,-0.038976
2010/05/21,0.014701,0.014692,0.018264,0.018226,10084254100.00,500,9938197360.00,500,1087.69,0.015024
2010/05/24,-0.012638,-0.012655,-0.013005,-0.013033,9956640590.00,500,10084254100.00,500,1073.65,-0.012908
2010/05/25,0.000262,0.000256,0.002055,0.002031,9959140540.00,500,9956640590.00,500,1074.03,0.000354
2010/05/26,-0.005595,-0.005784,-0.002071,-0.002323,9901532010.00,500,9959140540.00,500,1067.95,-0.005661
2010/05/27,0.033149,0.032785,0.036630,0.036367,10226153100.00,500,9901532010.00,500,1103.06,0.032876
2010/05/28,-0.012146,-0.012178,-0.012498,-0.012528,10104365700.00,500,10226153100.00,500,1089.41,-0.012375
2010/06/01,-0.017027,-0.017069,-0.024580,-0.024601,9931980310.00,500,10104365700.00,500,1070.71,-0.017165
2010/06/02,0.025802,0.025646,0.028611,0.028501,10186699800.00,500,9931980310.00,500,1098.38,0.025843
2010/06/03,0.004262,0.004217,0.006336,0.006278,10229615600.00,500,10186699800.00,500,1102.83,0.004051
2010/06/04,-0.034767,-0.034799,-0.039546,-0.039610,9873643270.00,500,10229615600.00,500,1064.88,-0.034411
2010/06/07,-0.013255,-0.013304,-0.016391,-0.016521,9742286080.00,500,9873643270.00,500,1050.47,-0.013532
2010/06/08,0.010932,0.010778,0.009880,0.009652,9847287690.00,500,9742286080.00,500,1062.00,0.010976
2010/06/09,-0.005700,-0.005761,-0.002144,-0.002249,9790556950.00,500,9847287690.00,500,1055.69,-0.005942
2010/06/10,0.029205,0.029195,0.034716,0.034689,10076038800.00,500,9790556950.00,500,1086.84,0.029507
2010/06/11,0.004718,0.004366,0.006369,0.006161,10118777400.00,500,10076038800.00,500,1091.60,0.004380
2010/06/14,-0.001694,-0.001718,0.000477,0.000461,10101389400.00,500,10118777400.00,500,1089.63,-0.001805
2010/06/15,0.023318,0.023311,0.026066,0.026048,10336865100.00,500,10101389400.00,500,1115.23,0.023494
2010/06/16,-0.000658,-0.000681,-0.002218,-0.002256,10329826300.00,500,10336865100.00,500,1114.61,-0.000556
2010/06/17,0.001306,0.001175,-0.000054,-0.000133,10341963500.00,500,10329826300.00,500,1116.04,0.001283
2010/06/18,0.001281,0.001279,0.000087,0.000081,10355194000.00,500,10341963500.00,500,1117.51,0.001317
2010/06/21,-0.003953,-0.003961,-0.004706,-0.004745,10314217800.00,500,10355194000.00,500,1113.20,-0.003857
2010/06/22,-0.015842,-0.015976,-0.020178,-0.020258,10148700500.00,500,10314217800.00,500,1095.31,-0.016071
2010/06/23,-0.002992,-0.003019,-0.001308,-0.001349,10118066200.00,500,10148700500.00,500,1092.04,-0.002985
2010/06/24,-0.016901,-0.016901,-0.018983,-0.018983,9947060440.00,500,10118066200.00,500,1073.69,-0.016803
2010/06/25,0.002990,0.002990,0.007330,0.007330,9976495230.00,500,9947060440.00,500,1076.76,0.002859
2010/06/28,-0.002108,-0.002304,-0.003204,-0.003470,9958139410.00,500,9956837860.00,500,1074.57,-0.002034
2010/06/29,-0.031168,-0.031205,-0.036019,-0.036086,9647393930.00,500,9958139410.00,500,1041.24,-0.031017
2010/06/30,-0.010014,-0.010128,-0.010721,-0.010795,9545850680.00,500,9647393930.00,500,1030.71,-0.010113
2010/07/01,-0.002911,-0.002970,-0.001884,-0.001945,9514936620.00,500,9543283990.00,500,1027.37,-0.003240
2010/07/02,-0.004509,-0.004537,-0.006335,-0.006359,9466565590.00,500,9514936620.00,500,1022.58,-0.004662
2010/07/06,0.005406,0.005406,0.002444,0.002444,9517740430.00,500,9466565590.00,500,1028.06,0.005359
2010/07/07,0.031502,0.031022,0.034218,0.034033,9813002400.00,500,9517740430.00,500,1060.27,0.031331
2010/07/08,0.009588,0.009551,0.010326,0.010280,9906730660.00,500,9813002400.00,500,1070.25,0.009413
2010/07/09,0.007205,0.007205,0.009163,0.009163,9978133420.00,500,9906730660.00,500,1077.96,0.007204
2010/07/12,0.000925,0.000895,-0.002200,-0.002208,9987046600.00,500,9978133420.00,500,1078.75,0.000733
2010/07/13,0.015524,0.015443,0.018844,0.018816,10141274900.00,500,9987046600.00,500,1095.34,0.015379
2010/07/14,-0.000110,-0.000124,-0.001516,-0.001529,10140056500.00,500,10141274900.00,500,1095.17,-0.000155
2010/07/15,0.001109,0.001109,0.001444,0.001444,10163983700.00,500,10152736200.00,500,1096.48,0.001196
2010/07/16,-0.028703,-0.028730,-0.031340,-0.031353,9871978280.00,500,10163983700.00,500,1064.88,-0.028820
2010/07/19,0.005974,0.005957,0.007819,0.007802,9929296100.00,500,9871978280.00,500,1071.25,0.005982
2010/07/20,0.011595,0.011014,0.014589,0.013314,10038659300.00,500,9929296100.00,500,1083.48,0.011417
2010/07/21,-0.012708,-0.012850,-0.014842,-0.014874,9910072380.00,500,10038659300.00,500,1069.59,-0.012820
2010/07/22,0.022423,0.022394,0.025502,0.025474,10131922500.00,500,9910072380.00,500,1093.67,0.022513
2010/07/23,0.008242,0.008231,0.011450,0.011438,10220393200.00,500,10131922500.00,500,1102.66,0.008220
2010/07/26,0.011120,0.011113,0.014324,0.014307,10334071800.00,500,10220393200.00,500,1115.01,0.011200
2010/07/27,-0.001073,-0.001073,-0.005769,-0.005769,10322990900.00,500,10334071800.00,500,1113.84,-0.001049
2010/07/28,-0.006874,-0.006933,-0.009448,-0.009561,10251417800.00,500,10322990900.00,500,1106.13,-0.006922
2010/07/29,-0.004039,-0.004201,-0.004527,-0.004695,10208352100.00,500,10251417800.00,500,1101.53,-0.004159
2010/07/30,0.000052,0.000052,0.001221,0.001221,10192112100.00,500,10208352100.00,500,1101.60,0.000064
2010/08/02,0.021847,0.021837,0.022426,0.022415,10414248500.00,500,10192112100.00,500,1125.86,0.022023
2010/08/03,-0.004813,-0.004826,-0.008327,-0.008383,10364079100.00,500,10414248500.00,500,1120.46,-0.004796
2010/08/04,0.006417,0.006079,0.008608,0.008430,10427102800.00,500,10364079100.00,500,1127.24,0.006051
2010/08/05,-0.001333,-0.001373,-0.001667,-0.001756,10412795700.00,500,10427102800.00,500,1125.81,-0.001269
2010/08/06,-0.003445,-0.003554,-0.004340,-0.004394,10375790700.00,500,10412795700.00,500,1121.64,-0.003704
2010/08/09,0.005515,0.005494,0.007289,0.007249,10432850900.00,500,10375790700.00,500,1127.79,0.005483
2010/08/10,-0.005970,-0.005994,-0.008427,-0.008460,10370321100.00,500,10432850900.00,500,1121.06,-0.005967
2010/08/11,-0.027435,-0.027963,-0.031006,-0.031272,10080331300.00,500,10370321100.00,500,1089.47,-0.028179
2010/08/12,-0.005483,-0.005610,-0.005702,-0.005932,10023782600.00,500,10080331300.00,500,1083.61,-0.005379
2010/08/13,-0.003902,-0.003935,-0.003576,-0.003617,9984343150.00,500,10023782600.00,500,1079.25,-0.004024
2010/08/16,0.000195,0.000143,-0.000366,-0.000433,9985783910.00,500,9984343150.00,500,1079.38,0.000120
2010/08/17,0.012525,0.012230,0.016043,0.015961,10107936200.00,500,9985783910.00,500,1092.54,0.012192
2010/08/18,0.001444,0.001305,0.002434,0.002317,10121124600.00,500,10107936200.00,500,1094.16,0.001483
2010/08/19,-0.016935,-0.016951,-0.017322,-0.017362,9949565900.00,500,10121124600.00,500,1075.63,-0.016935
2010/08/20,-0.003539,-0.003541,-0.002514,-0.002519,9914333050.00,500,9949565900.00,500,1071.69,-0.003663
2010/08/23,-0.003789,-0.003807,-0.005516,-0.005556,9876593280.00,500,9914333050.00,500,1067.36,-0.004040
2010/08/24,-0.014424,-0.014439,-0.015560,-0.015606,9733983560.00,500,9876593280.00,500,1051.87,-0.014512
2010/08/25,0.003523,0.003410,0.004929,0.004801,9767174180.00,500,9733983560.00,500,1055.33,0.003289
2010/08/26,-0.007759,-0.007783,-0.007474,-0.007506,9691155000.00,500,9767174180.00,500,1047.22,-0.007685
2010/08/27,0.016560,0.016294,0.019584,0.019387,9858506790.00,500,9700979480.00,500,1064.59,0.016587
2010/08/30,-0.014556,-0.014760,-0.016881,-0.017080,9722377410.00,500,9858506790.00,500,1048.92,-0.014719
2010/08/31,-0.000067,-0.000110,-0.001044,-0.001068,9714331820.00,500,9722377410.00,500,1049.33,0.000391
2010/09/01,0.029898,0.029800,0.033290,0.033245,10003815400.00,500,9714331820.00,500,1080.29,0.029505
2010/09/02,0.009295,0.009217,0.013373,0.013256,10096027500.00,500,10003815400.00,500,1090.10,0.009081
2010/09/03,0.013217,0.013189,0.014363,0.014332,10227180600.00,500,10096027500.00,500,1104.51,0.013219
2010/09/07,-0.011150,-0.011205,-0.014226,-0.014339,10112745800.00,500,10227180600.00,500,1091.84,-0.011471
2010/09/08,0.006538,0.006300,0.006885,0.006540,10176455700.00,500,10112745800.00,500,1098.87,0.006439
2010/09/09,0.004790,0.004785,0.003724,0.003697,10225351900.00,500,10176455700.00,500,1104.18,0.004832
2010/09/10,0.004883,0.004863,0.005079,0.005060,10275092500.00,500,10225351900.00,500,1109.55,0.004863
2010/09/13,0.011575,0.011225,0.013385,0.013212,10390480000.00,500,10275092500.00,500,1121.90,0.011131
2010/09/14,-0.000482,-0.000487,-0.000203,-0.000227,10385384000.00,500,10390480000.00,500,1121.10,-0.000713
2010/09/15,0.003593,0.003572,0.003229,0.003190,10422481700.00,500,10385384000.00,500,1125.07,0.003541
2010/09/16,-0.000121,-0.000277,-0.002327,-0.002424,10419598400.00,500,10422481700.00,500,1124.66,-0.000364
2010/09/17,0.001005,0.001002,0.001788,0.001782,10430038400.00,500,10419598400.00,500,1125.59,0.000827
2010/09/20,0.015202,0.015174,0.017556,0.017489,10588559400.00,500,10430038400.00,500,1142.71,0.015210
2010/09/21,-0.002731,-0.002746,-0.004911,-0.004945,10559478000.00,500,10588559400.00,500,1139.78,-0.002564
2010/09/22,-0.004449,-0.004572,-0.006966,-0.007007,10511195900.00,500,10559478000.00,500,1134.28,-0.004825
2010/09/23,-0.008258,-0.008258,-0.008121,-0.008121,10424395300.00,500,10511195900.00,500,1124.83,-0.008331
2010/09/24,0.020924,0.020922,0.025215,0.025209,10643138900.00,500,10424395300.00,500,1148.67,0.021194
2010/09/27,-0.005519,-0.005529,-0.005516,-0.005534,10584296100.00,500,10643138900.00,500,1142.16,-0.005667
2010/09/28,0.005024,0.004844,0.008203,0.007972,10635566500.00,500,10584296100.00,500,1147.70,0.004850
2010/09/29,-0.002404,-0.002520,-0.001098,-0.001225,10608768200.00,500,10635566500.00,500,1144.73,-0.002588
2010/09/30,-0.003101,-0.003106,-0.001975,-0.001986,10565213300.00,500,10608768200.00,500,1141.20,-0.003084
2010/10/01,0.004450,0.004425,0.003701,0.003657,10611005000.00,500,10565213300.00,500,1146.24,0.004416
2010/10/04,-0.007918,-0.008450,-0.008884,-0.009529,10521344000.00,500,10611005000.00,500,1137.03,-0.008035
2010/10/05,0.020519,0.020518,0.021966,0.021961,10737219400.00,500,10521344000.00,500,1160.75,0.020861
2010/10/06,0.000064,-0.000430,-0.003411,-0.003647,10732605700.00,500,10737219400.00,500,1159.97,-0.000672
2010/10/07,-0.001617,-0.001627,-0.001120,-0.001136,10715141400.00,500,10732605700.00,500,1158.06,-0.001647
2010/10/08,0.006125,0.006119,0.008640,0.008629,10780707500.00,500,10715141400.00,500,1165.15,0.006122
2010/10/11,0.000207,0.000207,0.001488,0.001488,10782936100.00,500,10780707500.00,500,1165.32,0.000146
2010/10/12,0.003755,0.003755,0.003748,0.003743,10823427000.00,500,10782936100.00,500,1169.77,0.003819
2010/10/13,0.007272,0.007167,0.008293,0.008240,10901006000.00,500,10823427000.00,500,1178.10,0.007121
2010/10/14,-0.003865,-0.003865,-0.005369,-0.005369,10858852700.00,500,10901006000.00,500,1173.81,-0.003641
2010/10/15,0.002134,0.002134,0.001797,0.001797,10882588100.00,500,10858852700.00,500,1176.19,0.002028
2010/10/18,0.007368,0.007354,0.004899,0.004889,10962630400.00,500,10882588100.00,500,1184.71,0.007244
2010/10/19,-0.015835,-0.015835,-0.016329,-0.016329,10789038700.00,500,10962630400.00,500,1165.90,-0.015877
2010/10/20,0.010449,0.010303,0.010549,0.010510,10900265900.00,500,10789038700.00,500,1178.17,0.010524
2010/10/21,0.002000,0.001945,0.000652,0.000603,10921406100.00,500,10900265900.00,500,1180.26,0.001774
2010/10/22,0.002272,0.002272,0.003590,0.003590,10946092600.00,500,10921406100.00,500,1183.08,0.002389
2010/10/25,0.002280,0.002273,0.003292,0.003276,10971532000.00,500,10946092600.00,500,1185.62,0.002147
2010/10/26,0.000284,0.000284,-0.001862,-0.001862,10975276100.00,500,10971532000.00,500,1185.64,0.000017
2010/10/27,-0.002547,-0.002676,-0.001814,-0.001928,10945908400.00,500,10975276100.00,500,1182.45,-0.002691
2010/10/28,0.001306,0.001213,-0.000431,-0.000586,10959185000.00,500,10945908400.00,500,1183.78,0.001125
2010/10/29,-0.000142,-0.000142,0.003006,0.003006,10950115500.00,500,10959185000.00,500,1183.26,-0.000439
2010/11/01,0.000740,0.000740,-0.000735,-0.000735,10958069600.00,500,10950115500.00,500,1184.38,0.000947
2010/11/02,0.007736,0.007731,0.009204,0.009187,11042799100.00,500,10958069600.00,500,1193.57,0.007759
2010/11/03,0.003861,0.003683,0.002388,0.002245,11083472000.00,500,11042799100.00,500,1197.96,0.003678
2010/11/04,0.019330,0.019157,0.020314,0.020189,11295647500.00,500,11083472000.00,500,1221.06,0.019283
2010/11/05,0.003984,0.003925,0.005166,0.005132,11339981800.00,500,11295647500.00,500,1225.85,0.003923
2010/11/08,-0.002000,-0.002133,-0.001605,-0.001737,11315791100.00,500,11339981800.00,500,1223.25,-0.002121
2010/11/09,-0.007598,-0.007912,-0.009941,-0.010155,11226255400.00,500,11315791100.00,500,1213.40,-0.008052
2010/11/10,0.004364,0.004174,0.004972,0.004782,11273117900.00,500,11226255400.00,500,1218.71,0.004376
2010/11/11,-0.004139,-0.004139,-0.001403,-0.001403,11226461100.00,500,11273117900.00,500,1213.54,-0.004242
2010/11/12,-0.011796,-0.011846,-0.012902,-0.013002,11093542100.00,500,11226461100.00,500,1199.21,-0.011808
2010/11/15,-0.001374,-0.001433,-0.001345,-0.001425,11080054700.00,500,11093542100.00,500,1197.75,-0.001217
2010/11/16,-0.015729,-0.016011,-0.016935,-0.017013,10902539000.00,500,11080054700.00,500,1178.34,-0.016205
2010/11/17,0.000274,0.000105,0.002311,0.002106,10912633200.00,500,10911485000.00,500,1178.59,0.000212
2010/11/18,0.015284,0.015272,0.014283,0.014256,11078621000.00,500,10912633200.00,500,1196.69,0.015357
2010/11/19,0.002599,0.002461,0.004035,0.003846,11106189700.00,500,11078621000.00,500,1199.73,0.002540
2010/11/22,-0.001372,-0.001425,0.001102,0.001019,11090338800.00,500,11106189700.00,500,1197.84,-0.001575
2010/11/23,-0.014258,-0.014304,-0.013930,-0.014039,10931698000.00,500,11090338800.00,500,1180.73,-0.014284
2010/11/24,0.015003,0.014954,0.017058,0.016983,11095175600.00,500,10931698000.00,500,1198.35,0.014923
2010/11/26,-0.007258,-0.007493,-0.006929,-0.007097,11011632000.00,500,11095175600.00,500,1189.40,-0.007469
2010/11/29,-0.001085,-0.001370,-0.001880,-0.002119,10996548100.00,500,11011632000.00,500,1187.76,-0.001379
2010/11/30,-0.005854,-0.005906,-0.004674,-0.004694,10948613300.00,500,10996548100.00,500,1180.55,-0.006070
2010/12/01,0.021595,0.021448,0.022079,0.021925,11183521600.00,500,10948613300.00,500,1206.07,0.021617
2010/12/02,0.012844,0.012829,0.015030,0.015018,11327000000.00,500,11183521600.00,500,1221.53,0.012818
2010/12/03,0.002709,0.002575,0.003632,0.003397,11355975500.00,500,11327000000.00,500,1224.71,0.002603
2010/12/06,-0.001162,-0.001196,-0.000954,-0.001009,11342391300.00,500,11355975500.00,500,1223.12,-0.001298
2010/12/07,0.000655,0.000638,0.000648,0.000608,11349625700.00,500,11342391300.00,500,1223.75,0.000515
2010/12/08,0.003878,0.003568,0.002543,0.002210,11390430400.00,500,11349625700.00,500,1228.28,0.003702
2010/12/09,0.003980,0.003897,0.004330,0.004238,11434814300.00,500,11390430400.00,500,1233.00,0.003843
2010/12/10,0.006130,0.006122,0.007091,0.007080,11504838200.00,500,11434814300.00,500,1240.40,0.006002
2010/12/13,0.000224,0.000067,-0.001208,-0.001335,11505656200.00,500,11504838200.00,500,1240.46,0.000048
2010/12/14,0.001005,0.000989,0.000286,0.000254,11517034400.00,500,11505656200.00,500,1241.59,0.000911
2010/12/15,-0.004986,-0.005014,-0.005316,-0.005380,11459284700.00,500,11517034400.00,500,1235.23,-0.005122
2010/12/16,0.006158,0.005981,0.007954,0.007602,11527820400.00,500,11459284700.00,500,1242.87,0.006185
2010/12/17,0.001119,0.001112,0.003517,0.003497,11541810200.00,500,11527820400.00,500,1243.91,0.000837
2010/12/20,0.002346,0.002323,0.003163,0.003112,11599218400.00,500,11572339600.00,500,1247.08,0.002548
2010/12/21,0.006134,0.005994,0.006721,0.006624,11668204100.00,500,11599218400.00,500,1254.60,0.006030
2010/12/22,0.003422,0.003274,0.002903,0.002831,11706408800.00,500,11668204100.00,500,1258.84,0.003380
2010/12/23,-0.001591,-0.001660,-0.002494,-0.002531,11686222300.00,500,11706408800.00,500,1256.77,-0.001644
2010/12/27,0.000807,0.000804,0.000765,0.000750,11695615500.00,500,11686222300.00,500,1257.54,0.000613
2010/12/28,0.000765,0.000758,-0.000270,-0.000286,11704482200.00,500,11695615500.00,500,1258.51,0.000771
2010/12/29,0.001216,0.001039,0.001722,0.001485,11716643500.00,500,11704482200.00,500,1259.78,0.001009
2010/12/30,-0.001459,-0.001486,-0.000678,-0.000728,11699237000.00,500,11716643500.00,500,1257.88,-0.001508
2010/12/31,-0.000271,-0.000276,-0.001106,-0.001115,11683073300.00,500,11699237000.00,500,1257.64,-0.000191
2011/01/03,0.011325,0.011291,0.011427,0.011393,11815016800.00,500,11683073300.00,500,1271.87,0.011315
2011/01/04,-0.001236,-0.001254,-0.005422,-0.005429,11798066500.00,500,11822611900.00,500,1270.20,-0.001313
2011/01/05,0.005164,0.005039,0.005480,0.005384,11857520100.00,500,11798066500.00,500,1276.56,0.005007
2011/01/06,-0.001715,-0.002089,-0.001822,-0.001959,11832746800.00,500,11857520100.00,500,1273.85,-0.002123
2011/01/07,-0.001755,-0.001757,-0.001302,-0.001308,11812045000.00,500,11832746800.00,500,1271.50,-0.001845
2011/01/10,-0.001549,-0.001549,-0.000597,-0.000597,11794102600.00,500,11812045000.00,500,1269.75,-0.001376
2011/01/11,0.003829,0.003829,0.004008,0.004008,11839262900.00,500,11794102600.00,500,1274.48,0.003725
2011/01/12,0.009032,0.008924,0.008958,0.008903,11944916900.00,500,11839262900.00,500,1285.96,0.009008
2011/01/13,-0.001697,-0.001697,-0.001111,-0.001111,11924646700.00,500,11944916900.00,500,1283.76,-0.001711
2011/01/14,0.007206,0.007172,0.006987,0.006974,12010179900.00,500,11924646700.00,500,1293.24,0.007385
2011/01/18,0.001383,0.001360,0.003128,0.003119,12034375600.00,500,12017876900.00,500,1295.02,0.001376
2011/01/19,-0.009960,-0.010094,-0.012881,-0.012921,11912895900.00,500,12034375600.00,500,1281.92,-0.010116
2011/01/20,-0.001058,-0.001059,-0.001908,-0.001912,11894610700.00,500,11912895900.00,500,1280.26,-0.001295
2011/01/21,0.002205,0.002183,0.000880,0.000862,11920658600.00,500,11894610700.00,500,1283.35,0.002414
2011/01/24,0.005643,0.005643,0.006066,0.006066,11988075000.00,500,11920658600.00,500,1290.84,0.005836
2011/01/25,0.000400,0.000372,-0.000328,-0.000385,11992532700.00,500,11988075000.00,500,1291.18,0.000263
2011/01/26,0.004330,0.004295,0.006758,0.006686,12044104600.00,500,11992532700.00,500,1296.63,0.004221
2011/01/27,0.002442,0.002392,0.004468,0.004372,12072929000.00,500,12044104600.00,500,1299.54,0.002244
2011/01/28,-0.017916,-0.017941,-0.019091,-0.019176,11856072000.00,500,12072929000.00,500,1276.34,-0.017852
2011/01/31,0.007465,0.007465,0.008400,0.008400,11992702700.00,500,11856072000.00,500,1286.12,0.007663
2011/02/01,0.016542,0.016539,0.015073,0.015056,12191073900.00,500,11992702700.00,500,1307.59,0.016694
2011/02/02,-0.002470,-0.002646,-0.002388,-0.002464,12158822400.00,500,12191073900.00,500,1304.03,-0.002723
2011/02/03,0.002366,0.002231,0.005072,0.004989,12185947200.00,500,12158822400.00,500,1307.10,0.002354
2011/02/04,0.002751,0.002737,0.005501,0.005444,12218805400.00,500,12185947200.00,500,1310.87,0.002884
2011/02/07,0.006562,0.006548,0.006089,0.006064,12298794500.00,500,12218805400.00,500,1319.05,0.006240
2011/02/08,0.004593,0.004289,0.004255,0.004137,12351565600.00,500,12298794500.00,500,1324.57,0.004185
2011/02/09,-0.002730,-0.002856,-0.002465,-0.002610,12316294900.00,500,12351565600.00,500,1320.88,-0.002786
2011/02/10,0.000744,0.000665,0.003784,0.003664,12324562900.00,500,12316294900.00,500,1321.87,0.000750
2011/02/11,0.005651,0.005507,0.006665,0.006516,12392676000.00,500,12324562900.00,500,1329.15,0.005507
2011/02/14,0.002410,0.002213,0.001625,0.001525,12420121300.00,500,12392676000.00,500,1332.32,0.002385
2011/02/15,-0.003153,-0.003281,-0.003298,-0.003338,12379385000.00,500,12420121300.00,500,1328.01,-0.003235
2011/02/16,0.006311,0.006133,0.008281,0.008059,12455388700.00,500,12379385000.00,500,1336.32,0.006257
2011/02/17,0.003255,0.003169,0.004602,0.004545,12494801500.00,500,12455388700.00,500,1340.43,0.003076
2011/02/18,0.001846,0.001842,0.001774,0.001766,12516486800.00,500,12494801500.00,500,1343.01,0.001925
2011/02/22,-0.020693,-0.020707,-0.023387,-0.023428,12257132400.00,500,12516486800.00,500,1315.44,-0.020529
2011/02/23,-0.006134,-0.006183,-0.009231,-0.009313,12181232300.00,500,12257132400.00,500,1307.40,-0.006112
